"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","testInnerSubTitleIsSown","Surefire suite","Mon Sep 29 18:31:22 UTC 2025","skipped","Mon Sep 29 18:31:22 UTC 2025","playground.tests.OnBoardingModalTest","Surefire test","playground.tests.OnBoardingModalTest","testInnerSubTitleIsSown"
"","0","testAddTag","Surefire suite","Mon Sep 29 18:31:22 UTC 2025","skipped","Mon Sep 29 18:31:22 UTC 2025","playground.tests.TagsInputBoxTest","Surefire test","playground.tests.TagsInputBoxTest","testAddTag"
"","0","setUp","Surefire suite","Mon Sep 29 18:31:22 UTC 2025","broken","Mon Sep 29 18:31:22 UTC 2025","playground.tests.BudgetTrackerTest","Surefire test","playground.tests.BudgetTrackerTest","setUp"
"","0","testEnterTheCode","Surefire suite","Mon Sep 29 18:31:20 UTC 2025","unknown","Mon Sep 29 18:31:20 UTC 2025","playground.tests.VerifyAccountTest","Surefire test","playground.tests.VerifyAccountTest","testEnterTheCode"
"","1","testPopUpTitlePage","Surefire suite","Mon Sep 29 18:31:22 UTC 2025","skipped","Mon Sep 29 18:31:22 UTC 2025","playground.tests.PopUpWindowTest","Surefire test","playground.tests.PopUpWindowTest","testPopUpTitlePage"
"","1","testClickMenuItem","Surefire suite","Mon Sep 29 18:31:22 UTC 2025","skipped","Mon Sep 29 18:31:22 UTC 2025","playground.tests.RightClickMenuTest","Surefire test","playground.tests.RightClickMenuTest","testClickMenuItem"
"","0","testMainPage","Surefire suite","Mon Sep 29 18:31:22 UTC 2025","skipped","Mon Sep 29 18:31:22 UTC 2025","playground.tests.PlayGroundMainTest","Surefire test","playground.tests.PlayGroundMainTest","testMainPage"
"","0","setUp","Surefire suite","Mon Sep 29 18:31:22 UTC 2025","broken","Mon Sep 29 18:31:22 UTC 2025","playground.tests.CoveredElementsTest","Surefire test","playground.tests.CoveredElementsTest","setUp"
"","0","testClickDropDownChooseItem","Surefire suite","Mon Sep 29 18:31:20 UTC 2025","unknown","Mon Sep 29 18:31:20 UTC 2025","playground.tests.MultiLevelDropDownTest","Surefire test","playground.tests.MultiLevelDropDownTest","testClickDropDownChooseItem"
"","0","testGetItem","Surefire suite","Mon Sep 29 18:31:22 UTC 2025","skipped","Mon Sep 29 18:31:22 UTC 2025","playground.tests.SortedListTest","Surefire test","playground.tests.SortedListTest","testGetItem"
"","0","testClickRatingStarsNumber","Surefire suite","Mon Sep 29 18:31:22 UTC 2025","skipped","Mon Sep 29 18:31:22 UTC 2025","playground.tests.RatingTest","Surefire test","playground.tests.RatingTest","testClickRatingStarsNumber"
"","0","testGetRatingStarsNumber","Surefire suite","Mon Sep 29 18:31:22 UTC 2025","skipped","Mon Sep 29 18:31:22 UTC 2025","playground.tests.RatingTest","Surefire test","playground.tests.RatingTest","testGetRatingStarsNumber"
"","0","testAddTag","Surefire suite","Mon Sep 29 18:31:22 UTC 2025","skipped","Mon Sep 29 18:31:22 UTC 2025","playground.tests.TagsInputBoxTest","Surefire test","playground.tests.TagsInputBoxTest","testAddTag"
"","0","testAddTag","Surefire suite","Mon Sep 29 18:31:22 UTC 2025","skipped","Mon Sep 29 18:31:22 UTC 2025","playground.tests.TagsInputBoxTest","Surefire test","playground.tests.TagsInputBoxTest","testAddTag"
"","1","testGetDropDownTitle","Surefire suite","Mon Sep 29 18:31:20 UTC 2025","unknown","Mon Sep 29 18:31:20 UTC 2025","playground.tests.MultiLevelDropDownTest","Surefire test","playground.tests.MultiLevelDropDownTest","testGetDropDownTitle"
"","0","testCloseBurgerMenu","Surefire suite","Mon Sep 29 18:31:22 UTC 2025","skipped","Mon Sep 29 18:31:22 UTC 2025","playground.tests.OnBoardingModalTest","Surefire test","playground.tests.OnBoardingModalTest","testCloseBurgerMenu"
"","0","testGetPercent","Surefire suite","Mon Sep 29 18:31:20 UTC 2025","unknown","Mon Sep 29 18:31:20 UTC 2025","playground.tests.ShadowDomTest","Surefire test","playground.tests.ShadowDomTest","testGetPercent"
