"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","testClickMenuItem","Surefire suite","Fri Jul 11 20:21:57 GMT 2025","skipped","Fri Jul 11 20:21:57 GMT 2025","playground.tests.RightClickMenuTest","Surefire test","playground.tests.RightClickMenuTest","testClickMenuItem"
"","0","testAddTag","Surefire suite","Fri Jul 11 20:21:57 GMT 2025","skipped","Fri Jul 11 20:21:57 GMT 2025","playground.tests.TagsInputBoxTest","Surefire test","playground.tests.TagsInputBoxTest","testAddTag"
"","0","setUp","Surefire suite","Fri Jul 11 20:21:57 GMT 2025","broken","Fri Jul 11 20:21:57 GMT 2025","playground.tests.TagsInputBoxTest","Surefire test","playground.tests.TagsInputBoxTest","setUp"
"","0","testClickMenuItem","Surefire suite","Fri Jul 11 20:21:57 GMT 2025","skipped","Fri Jul 11 20:21:57 GMT 2025","playground.tests.RightClickMenuTest","Surefire test","playground.tests.RightClickMenuTest","testClickMenuItem"
"","0","testAddTag","Surefire suite","Fri Jul 11 20:21:57 GMT 2025","skipped","Fri Jul 11 20:21:57 GMT 2025","playground.tests.TagsInputBoxTest","Surefire test","playground.tests.TagsInputBoxTest","testAddTag"
"","0","testDynamic","Surefire suite","Fri Jul 11 20:21:55 GMT 2025","unknown","Fri Jul 11 20:21:55 GMT 2025","playground.tests.DynamicSelenideTest","Surefire test","playground.tests.DynamicSelenideTest","testDynamic"
"","0","testClickRatingStarsNumber","Surefire suite","Fri Jul 11 20:21:56 GMT 2025","skipped","Fri Jul 11 20:21:56 GMT 2025","playground.tests.RatingTest","Surefire test","playground.tests.RatingTest","testClickRatingStarsNumber"
"","0","setUp","Surefire suite","Fri Jul 11 20:21:57 GMT 2025","broken","Fri Jul 11 20:21:57 GMT 2025","playground.tests.RightClickMenuTest","Surefire test","playground.tests.RightClickMenuTest","setUp"
"","0","testClickMenuItem","Surefire suite","Fri Jul 11 20:21:57 GMT 2025","skipped","Fri Jul 11 20:21:57 GMT 2025","playground.tests.RightClickMenuTest","Surefire test","playground.tests.RightClickMenuTest","testClickMenuItem"
"","0","testClickDropDownChooseOtherItem","Surefire suite","Fri Jul 11 20:21:55 GMT 2025","unknown","Fri Jul 11 20:21:55 GMT 2025","playground.tests.MultiLevelDropDownTest","Surefire test","playground.tests.MultiLevelDropDownTest","testClickDropDownChooseOtherItem"
"","0","testMainPage","Surefire suite","Fri Jul 11 20:21:57 GMT 2025","skipped","Fri Jul 11 20:21:57 GMT 2025","playground.tests.PlayGroundMainTest","Surefire test","playground.tests.PlayGroundMainTest","testMainPage"
"","0","testAddTag","Surefire suite","Fri Jul 11 20:21:57 GMT 2025","skipped","Fri Jul 11 20:21:57 GMT 2025","playground.tests.TagsInputBoxTest","Surefire test","playground.tests.TagsInputBoxTest","testAddTag"
"","0","testGetTitleDynamicAppPage","Surefire suite","Fri Jul 11 20:21:55 GMT 2025","unknown","Fri Jul 11 20:21:55 GMT 2025","playground.tests.DynamicTest","Surefire test","playground.tests.DynamicTest","testGetTitleDynamicAppPage"
"","0","testShownInfoSuccess","Surefire suite","Fri Jul 11 20:21:55 GMT 2025","unknown","Fri Jul 11 20:21:55 GMT 2025","playground.tests.VerifyAccountTest","Surefire test","playground.tests.VerifyAccountTest","testShownInfoSuccess"
"","1","testClickAllStars","Surefire suite","Fri Jul 11 20:21:56 GMT 2025","skipped","Fri Jul 11 20:21:56 GMT 2025","playground.tests.RatingTest","Surefire test","playground.tests.RatingTest","testClickAllStars"
"","1","testDeleteRecord","Surefire suite","Fri Jul 11 20:21:57 GMT 2025","skipped","Fri Jul 11 20:21:57 GMT 2025","playground.tests.BudgetTrackerTest","Surefire test","playground.tests.BudgetTrackerTest","testDeleteRecord"
"","1","testClickMenuItem","Surefire suite","Fri Jul 11 20:21:57 GMT 2025","skipped","Fri Jul 11 20:21:57 GMT 2025","playground.tests.RightClickMenuTest","Surefire test","playground.tests.RightClickMenuTest","testClickMenuItem"
"","1","testInnerSubTitleIsSown","Surefire suite","Fri Jul 11 20:21:57 GMT 2025","skipped","Fri Jul 11 20:21:57 GMT 2025","playground.tests.OnBoardingModalTest","Surefire test","playground.tests.OnBoardingModalTest","testInnerSubTitleIsSown"
"","1","testGetTitleOnBoardingPage","Surefire suite","Fri Jul 11 20:21:57 GMT 2025","skipped","Fri Jul 11 20:21:57 GMT 2025","playground.tests.OnBoardingModalTest","Surefire test","playground.tests.OnBoardingModalTest","testGetTitleOnBoardingPage"
"","0","testGetDropDownTitle","Surefire suite","Fri Jul 11 20:21:55 GMT 2025","unknown","Fri Jul 11 20:21:55 GMT 2025","playground.tests.MultiLevelDropDownTest","Surefire test","playground.tests.MultiLevelDropDownTest","testGetDropDownTitle"
"","1","testAddTag","Surefire suite","Fri Jul 11 20:21:57 GMT 2025","skipped","Fri Jul 11 20:21:57 GMT 2025","playground.tests.TagsInputBoxTest","Surefire test","playground.tests.TagsInputBoxTest","testAddTag"
"","0","testContainsItemAs","Surefire suite","Fri Jul 11 20:21:55 GMT 2025","unknown","Fri Jul 11 20:21:55 GMT 2025","playground.tests.MultiLevelDropDownTest","Surefire test","playground.tests.MultiLevelDropDownTest","testContainsItemAs"
"","0","testEnterTheCode","Surefire suite","Fri Jul 11 20:21:55 GMT 2025","unknown","Fri Jul 11 20:21:55 GMT 2025","playground.tests.VerifyAccountTest","Surefire test","playground.tests.VerifyAccountTest","testEnterTheCode"
"","0","testGetItem","Surefire suite","Fri Jul 11 20:21:55 GMT 2025","unknown","Fri Jul 11 20:21:55 GMT 2025","playground.tests.DynamicTest","Surefire test","playground.tests.DynamicTest","testGetItem"
"","0","testGetRatingStarsNumber","Surefire suite","Fri Jul 11 20:21:56 GMT 2025","skipped","Fri Jul 11 20:21:56 GMT 2025","playground.tests.RatingTest","Surefire test","playground.tests.RatingTest","testGetRatingStarsNumber"
"","1","testClickMenuItem","Surefire suite","Fri Jul 11 20:21:57 GMT 2025","skipped","Fri Jul 11 20:21:57 GMT 2025","playground.tests.RightClickMenuTest","Surefire test","playground.tests.RightClickMenuTest","testClickMenuItem"
